CAT_is_male,age,number_of_juvenile_fellonies,number_of_juvenile_misdemeanors,number_of_other_juvenile_offenses,number_of_prior_offenses,days_before_screening_arrest,days_in_custody,CAT_race_African-American,CAT_race_Asian,CAT_race_Caucasian,CAT_race_Hispanic,CAT_race_Native American,CAT_race_Other,target,split
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
0,0.7540983606557378,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.5409836065573771,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,val
0,0.278688524590164,0.0,0.0,0.0,0.0789473684210526,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,1,test
1,0.180327868852459,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0190085724934774,1,0,0,0,0,0,0,test
1,0.639344262295082,0.0,0.0,0.0,0.0,0.2469314079422382,0.0007454342154304,0,0,1,0,0,0,0,test
1,0.3114754098360656,0.0,0.0,0.0,0.0263157894736842,0.1025270758122743,0.0003727171077152,0,0,1,0,0,0,1,val
0,0.0819672131147541,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.6065573770491803,0.0,0.0,0.0,0.0263157894736842,0.2469314079422382,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.1639344262295082,0.0,0.125,0.0,0.1578947368421052,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.1147540983606557,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0037271710771524,0,0,1,0,0,0,0,val
1,0.7868852459016394,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.0789473684210526,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.247653429602888,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.9016393442622952,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.4262295081967213,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,test
1,0.3934426229508196,0.0,0.0,0.0,0.0,0.2490974729241877,0.0014908684308609,0,0,0,1,0,0,0,test
1,0.3606557377049181,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,val
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2490974729241877,0.0026090197540067,0,0,0,1,0,0,0,val
1,0.6229508196721312,0.0,0.0,0.0,0.0,0.247653429602888,0.0003727171077152,0,0,1,0,0,0,1,train
1,0.3934426229508196,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.5245901639344263,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.4754098360655738,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.6557377049180328,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,0,train
1,0.4918032786885246,0.0,0.0,0.0,0.0789473684210526,0.244043321299639,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.0327868852459016,0.0,0.0,0.0,0.0,0.247653429602888,0.0011181513231457,0,0,1,0,0,0,0,train
1,0.180327868852459,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.3278688524590164,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
0,0.4098360655737705,0.0,0.0,0.0,0.0,0.2490974729241877,0.0011181513231457,0,0,1,0,0,0,0,test
1,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0067089079388743,0,0,0,1,0,0,1,train
1,0.0655737704918033,0.0,0.0,0.1764705882352941,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.2295081967213115,0.0,0.0,0.0,0.0263157894736842,0.2411552346570397,0.0040998881848676,0,0,0,1,0,0,0,test
1,0.1311475409836066,0.0,0.0,0.0,0.2368421052631578,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,1,test
0,0.4918032786885246,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.8688524590163934,0.0,0.0,0.0,0.0263157894736842,0.2288808664259927,0.0014908684308609,0,0,1,0,0,0,0,train
0,0.7049180327868853,0.0,0.0,0.0,0.0,0.2483754512635378,0.0,0,0,1,0,0,0,0,train
0,0.0655737704918033,0.0,0.0,0.0,0.0526315789473684,0.2332129963898916,0.0011181513231457,0,0,1,0,0,0,0,train
1,0.180327868852459,0.0,0.0,0.0,0.0263157894736842,0.3083032490974729,0.0141632500931792,1,0,0,0,0,0,1,train
0,0.5901639344262296,0.0,0.0,0.0,0.0263157894736842,0.2332129963898916,0.0,0,0,1,0,0,0,0,train
1,0.0983606557377049,0.0,0.25,0.0,0.1578947368421052,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
0,0.1639344262295082,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0674617964964591,0,0,1,0,0,0,0,train
0,0.0655737704918033,0.0,0.0,0.0,0.0263157894736842,0.2288808664259927,0.0637346254193067,1,0,0,0,0,0,0,train
1,0.278688524590164,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.5081967213114754,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.0491803278688524,0.0,0.0,0.0,0.0263157894736842,0.2202166064981949,0.0238538948937756,1,0,0,0,0,0,0,train
1,0.7540983606557378,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.1311475409836066,0.0,0.0,0.0,0.0263157894736842,0.2743682310469314,0.0163995527394707,1,0,0,0,0,0,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
0,0.2622950819672132,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0432351844949683,1,0,0,0,0,0,1,train
1,0.6885245901639345,0.0,0.0,0.0,0.1052631578947368,0.2382671480144404,0.0026090197540067,0,0,0,1,0,0,0,train
1,0.6557377049180328,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0,0.2483754512635378,0.0212448751397689,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.1176470588235294,0.0,0.2490974729241877,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.6229508196721312,0.0,0.0,0.0,0.631578947368421,0.2649819494584837,0.0022363026462914,1,0,0,0,0,0,0,train
1,0.2459016393442623,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.4754098360655738,0.0,0.0,0.0,0.3947368421052631,0.2057761732851985,0.0223630264629146,1,0,0,0,0,0,0,train
1,0.2295081967213115,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0014908684308609,1,0,0,0,0,0,1,train
1,0.1147540983606557,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0014908684308609,1,0,0,0,0,0,1,train
0,0.0327868852459016,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.2295081967213115,0.0,0.0,0.2352941176470588,0.2368421052631578,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.5081967213114754,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.0655737704918033,0.0,0.0,0.0,0.0263157894736842,0.2462093862815884,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.180327868852459,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.1185240402534476,1,0,0,0,0,0,0,test
1,0.0655737704918033,0.0,0.0,0.0,0.0,0.2483754512635378,0.0044726052925829,0,0,1,0,0,0,0,train
1,0.2622950819672132,0.15,0.0,0.0,0.2105263157894736,0.2483754512635378,0.5333581811405144,1,0,0,0,0,0,0,train
0,0.1311475409836066,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.5901639344262296,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0029817368617219,0,0,1,0,0,0,0,train
1,0.6721311475409837,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0018635855385762,0,0,0,0,0,1,1,train
1,0.7540983606557378,0.0,0.0,0.0,0.5263157894736842,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
0,0.0655737704918033,0.0,0.0,0.0,0.0,0.244043321299639,0.0022363026462914,1,0,0,0,0,0,0,train
0,0.1967213114754099,0.0,0.0,0.0,0.0789473684210526,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,1,train
0,0.1475409836065574,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,test
1,0.0327868852459016,0.0,0.0,0.1176470588235294,0.0,0.2469314079422382,0.0,0,0,1,0,0,0,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0003727171077152,0,0,0,0,0,1,0,train
0,0.2295081967213115,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.4262295081967213,0.0,0.0,0.0,0.0263157894736842,0.2469314079422382,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0,1,0,0,0,0,0,0,test
1,0.1967213114754099,0.0,0.0,0.0,0.0789473684210526,0.2642599277978339,0.0096906448005963,0,0,1,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0253447633246366,1,0,0,0,0,0,1,train
1,0.0819672131147541,0.0,0.0,0.0,0.0263157894736842,0.2166064981949458,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0007454342154304,0,0,0,1,0,0,0,train
0,0.2459016393442623,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.2459016393442623,0.0,0.0,0.0,0.0789473684210526,0.2187725631768953,0.0518076779724189,0,0,1,0,0,0,0,train
1,0.2459016393442623,0.0,0.0,0.0,0.0,0.2483754512635378,0.0026090197540067,0,0,1,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.0526315789473684,0.2823104693140794,0.0044726052925829,1,0,0,0,0,0,1,train
1,0.3114754098360656,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.2368421052631578,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
0,0.1147540983606557,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
0,0.1967213114754099,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
0,0.4754098360655738,0.0,0.0,0.0,0.0,0.247653429602888,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.3114754098360656,0.0,0.0,0.0,0.131578947368421,0.1732851985559566,0.0510622437569884,0,0,1,0,0,0,0,train
1,0.2131147540983606,0.0,0.0,0.0,0.2368421052631578,0.2490974729241877,0.0,0,0,1,0,0,0,1,train
0,0.1967213114754099,0.0,0.0,0.0,0.0263157894736842,0.2180505415162454,0.0,0,0,1,0,0,0,0,test
1,0.6885245901639345,0.0,0.0,0.0,0.2631578947368421,0.2483754512635378,0.2027581065970928,1,0,0,0,0,0,0,train
0,0.459016393442623,0.0,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0070816250465896,1,0,0,0,0,0,0,val
1,0.7213114754098361,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.25,0.0588235294117647,0.2368421052631578,0.2490974729241877,0.0201267238166231,0,0,1,0,0,0,0,val
1,0.3278688524590164,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,1,0,0,0,0,0,val
1,0.180327868852459,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,test
1,0.3442622950819672,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.4918032786885246,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0622437569884457,0,0,0,1,0,0,0,train
1,0.2131147540983606,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,1,train
1,0.5245901639344263,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.2295081967213115,0.0,0.0,0.0,0.0526315789473684,0.4945848375451263,0.029071934401789,1,0,0,0,0,0,0,train
0,0.0983606557377049,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.0491803278688524,0.05,0.125,0.0,0.0526315789473684,0.2259927797833935,0.0081997763697353,1,0,0,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.3278688524590164,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.2295081967213115,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0081997763697353,1,0,0,0,0,0,1,train
1,0.1475409836065574,0.0,0.0,0.0,0.131578947368421,0.548014440433213,0.0111815132314573,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0029817368617219,0,0,1,0,0,0,0,train
1,0.6065573770491803,0.0,0.0,0.0,0.0,0.2483754512635378,0.0111815132314573,0,0,1,0,0,0,1,val
1,0.1639344262295082,0.05,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
0,0.3442622950819672,0.0,0.0,0.1176470588235294,0.2631578947368421,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,1,train
0,0.278688524590164,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.2295081967213115,0.0,0.125,0.1764705882352941,0.3157894736842105,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.836065573770492,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.0491803278688524,0.0,0.0,0.0588235294117647,0.0263157894736842,0.2339350180505415,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0007454342154304,0,0,1,0,0,0,0,train
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2469314079422382,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.3278688524590164,0.0,0.0,0.0,0.0,0.2483754512635378,0.0018635855385762,1,0,0,0,0,0,0,train
1,0.2131147540983606,0.0,0.0,0.0,0.2631578947368421,0.3826714801444043,0.0,0,0,1,0,0,0,0,train
1,0.278688524590164,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0126723816623183,0,0,1,0,0,0,1,train
1,0.2622950819672132,0.0,0.0,0.0,0.131578947368421,0.23971119133574,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.5573770491803279,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0,1,0,0,0,0,0,0,train
1,0.4098360655737705,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
0,0.2295081967213115,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.7704918032786886,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0,0,0,1,0,0,0,0,train
0,0.1475409836065574,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0588235294117647,0.0263157894736842,0.6967509025270757,0.0391352963101006,1,0,0,0,0,0,0,test
1,0.3934426229508196,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0,0,0,0,0,0,1,0,test
1,0.7377049180327869,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0093179276928811,1,0,0,0,0,0,0,train
1,0.3606557377049181,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,test
1,0.1475409836065574,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.180327868852459,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,test
0,0.5245901639344263,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.4754098360655738,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.4262295081967213,0.0,0.0,0.0,0.0526315789473684,0.247653429602888,0.0,0,0,1,0,0,0,0,val
1,0.6229508196721312,0.0,0.0,0.0,0.0,0.247653429602888,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2483754512635378,0.0048453224002981,1,0,0,0,0,0,0,val
1,0.5901639344262296,0.0,0.0,0.0,0.2631578947368421,0.2490974729241877,0.0111815132314573,1,0,0,0,0,0,0,train
1,0.3278688524590164,0.0,0.0,0.0,0.4473684210526315,0.2483754512635378,0.0670890793887439,0,0,1,0,0,0,0,test
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,0,1,0,0,1,test
1,0.2131147540983606,0.0,0.0,0.0,0.1052631578947368,0.1985559566787003,0.026090197540067,1,0,0,0,0,0,0,train
0,0.3442622950819672,0.0,0.0,0.0,0.0263157894736842,0.2187725631768953,0.0022363026462914,1,0,0,0,0,0,0,train
1,0.6229508196721312,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0029817368617219,1,0,0,0,0,0,0,train
1,0.3442622950819672,0.0,0.0,0.0,0.0263157894736842,0.2281588447653429,0.010808796123742,0,0,1,0,0,0,0,train
1,0.180327868852459,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.1311475409836066,0.0,0.0,0.0,0.0,0.247653429602888,0.0003727171077152,0,0,1,0,0,0,0,test
0,0.5409836065573771,0.05,0.0,0.0,0.2631578947368421,0.3740072202166065,0.0242266120014908,1,0,0,0,0,0,0,train
0,0.6557377049180328,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0156541185240402,1,0,0,0,0,0,1,train
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0175177040626164,1,0,0,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2483754512635378,0.0570257174804323,1,0,0,0,0,0,0,train
1,0.459016393442623,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.278688524590164,0.0,0.0,0.0,0.131578947368421,0.2490974729241877,0.5195676481550503,0,0,0,1,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.3157894736842105,0.2036101083032491,0.0231084606783451,1,0,0,0,0,0,0,train
0,0.1967213114754099,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.4754098360655738,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.1052631578947368,0.2310469314079422,0.0026090197540067,0,0,1,0,0,0,0,train
1,0.4754098360655738,0.0,0.0,0.0,0.0263157894736842,0.2324909747292418,0.0093179276928811,1,0,0,0,0,0,0,train
1,0.5245901639344263,0.0,0.0,0.0,0.2894736842105263,0.2267148014440433,0.0335445396943719,0,0,1,0,0,0,1,train
1,0.0983606557377049,0.0,0.0,0.1176470588235294,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.4426229508196722,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,val
1,0.3442622950819672,0.0,0.0,0.0,0.0789473684210526,0.2490974729241877,0.0,0,0,1,0,0,0,0,test
1,0.3606557377049181,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0026090197540067,0,0,1,0,0,0,0,test
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0588235294117647,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.7049180327868853,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0526315789473684,0.2346570397111913,0.0029817368617219,0,0,1,0,0,0,0,train
1,0.3606557377049181,0.05,0.0,0.0,0.3947368421052631,0.2483754512635378,0.0204994409243384,1,0,0,0,0,0,0,train
1,0.4262295081967213,0.0,0.0,0.0,0.0,0.2483754512635378,0.0014908684308609,1,0,0,0,0,0,0,train
0,0.0655737704918033,0.0,0.125,0.0,0.0789473684210526,0.247653429602888,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.639344262295082,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0655982109578829,1,0,0,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.0026090197540067,0,0,0,0,0,1,0,val
1,0.2459016393442623,0.0,0.0,0.0,0.2368421052631578,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.2131147540983606,0.0,0.125,0.0,0.131578947368421,0.2483754512635378,0.0201267238166231,0,0,0,0,0,1,0,train
1,0.6229508196721312,0.0,0.0,0.0,0.1842105263157894,0.2216606498194945,0.0033544539694371,0,0,1,0,0,0,0,test
1,0.8032786885245903,0.0,0.0,0.0,0.0526315789473684,0.2974729241877256,0.0365262765560939,0,0,0,1,0,0,0,train
1,0.639344262295082,0.0,0.0,0.0,0.6052631578947368,0.2483754512635378,0.0969064480059634,1,0,0,0,0,0,1,train
1,0.7704918032786886,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0048453224002981,0,0,1,0,0,0,0,test
0,0.0655737704918033,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
0,0.278688524590164,0.0,0.0,0.0,0.0526315789473684,0.2382671480144404,0.0078270592620201,1,0,0,0,0,0,0,test
1,0.180327868852459,0.0,0.125,0.0,0.0526315789473684,0.2483754512635378,0.0011181513231457,1,0,0,0,0,0,1,train
1,0.0655737704918033,0.0,0.0,0.0,0.131578947368421,0.1833935018050541,0.0559075661572866,1,0,0,0,0,0,1,train
1,0.2131147540983606,0.0,0.0,0.0,0.1578947368421052,0.2209386281588447,0.0029817368617219,1,0,0,0,0,0,0,train
0,0.6229508196721312,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2281588447653429,0.010808796123742,0,0,1,0,0,0,0,test
1,0.2459016393442623,0.0,0.0,0.0,0.2631578947368421,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0208721580320536,0,0,1,0,0,0,0,test
0,0.1475409836065574,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0026090197540067,1,0,0,0,0,0,0,test
1,0.3114754098360656,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0055907566157286,1,0,0,0,0,0,0,test
1,0.3770491803278689,0.0,0.0,0.0,0.0526315789473684,0.2469314079422382,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.278688524590164,0.0,0.0,0.0588235294117647,0.131578947368421,0.2353790613718411,0.0111815132314573,1,0,0,0,0,0,0,val
1,0.6065573770491803,0.0,0.0,0.0,0.0,0.2490974729241877,0.0007454342154304,0,0,1,0,0,0,0,train
1,0.1311475409836066,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0022363026462914,1,0,0,0,0,0,1,train
1,0.278688524590164,0.0,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0726798360044726,1,0,0,0,0,0,0,train
1,0.5245901639344263,0.0,0.0,0.0,0.0789473684210526,0.2490974729241877,0.0093179276928811,0,0,1,0,0,0,1,train
0,0.0983606557377049,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0014908684308609,1,0,0,0,0,0,1,test
1,0.0983606557377049,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0011181513231457,0,0,0,0,0,1,1,train
0,0.1967213114754099,0.0,0.125,0.0,0.1052631578947368,0.2483754512635378,0.0115542303391725,1,0,0,0,0,0,0,test
0,0.278688524590164,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,0,1,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0263157894736842,0.2433212996389891,0.0011181513231457,0,0,1,0,0,0,0,test
0,0.1639344262295082,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.5245901639344263,0.0,0.0,0.0,0.131578947368421,0.1833935018050541,0.0339172568020872,0,0,0,0,0,1,0,train
